,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z
218,0.039786215772024236,0.015607400528897752,-0.001296933418377888,-0.10471037175126863,0.04338340672429114,0.0033367572909061265,-0.025731515122640047,-0.03452280843489392,0.0008693783545358087
219,0.038725122022266745,0.016044584685146024,-0.0012633300343773968,-0.10496829113776979,0.04303266710820795,0.0033448083146989,-0.025366911612527493,-0.034816441402518716,0.0008560376585472945
220,0.0376606078764844,0.016478812037838964,-0.0012292010500052353,-0.10522405171142231,0.042678373785890136,0.0033540920534917093,-0.02499364126335165,-0.03514574197151558,0.0008482501545655387
221,0.03659433497511044,0.0169088217543103,-0.0011954096702941897,-0.10547441237335266,0.04232096583328476,0.0033619853803288522,-0.024622862746179915,-0.03542710228061204,0.0008340840997268509
222,0.035524751025924006,0.01733581159596298,-0.001161120846053576,-0.10572266468203245,0.04196097496470774,0.003370982256511178,-0.02424559453658687,-0.0357442032087966,0.000826685172246896
223,0.034453451015299286,0.01775853149734563,-0.0011271472795998383,-0.10596538566271854,0.04159714571830663,0.003378725755066852,-0.02386865803218937,-0.036013762554800544,0.0008117939796308376
224,0.033378951966253956,0.01817815379675869,-0.0010927016495134723,-0.10620600500718429,0.04123169627297303,0.0033874210845987024,-0.023487419321754636,-0.036317923355598816,0.0008046755113069531
225,0.032302779413903804,0.018593473346873335,-0.0010585520026367146,-0.10644100590398407,0.040861707770355755,0.0033950204341708177,-0.023104376226164205,-0.036576153117716136,0.000789175501556928
226,0.031223521596698278,0.019005603379108393,-0.0010239524857215132,-0.10667386862576411,0.04049102917233928,0.0034034018885052302,-0.02271916641302354,-0.036866659162853185,0.0007822154587589136
227,0.03014263357423208,0.019413416687613205,-0.0009896331143944836,-0.1069010690238478,0.04011515792230798,0.0034108602972106857,-0.022330100777347817,-0.03711401147195709,0.0007662350477729929
228,0.02905877494896536,0.01981793532703513,-0.0009548825647029968,-0.1071260531665054,0.03973947044003215,0.0034189181482226333,-0.02194089347064876,-0.03739019273024634,0.0007593016925638028
229,0.027973330997610346,0.020218140964023856,-0.0009204000218929753,-0.10734537211662844,0.03935800651952049,0.0034262361564851027,-0.02154591944280383,-0.037627082384745755,0.0007429770295246424
230,0.026885031163603634,0.02061493495905542,-0.0008855012825341735,-0.10756235803522218,0.03897752202174105,0.0034339634330705074,-0.02115266542303108,-0.03788833092736745,0.000735933371246626
231,0.025795193247397097,0.021007435784964112,-0.0008508622623732975,-0.10777371359144482,0.0385907678182413,0.003441138807252847,-0.020751923976873674,-0.03811511888210624,0.0007194038201610147
232,0.024702613463376877,0.021396398007374806,-0.0008158182216873033,-0.10798258449575387,0.038205690864378396,0.003448531360428768,-0.02035455478863225,-0.038360904595011694,0.0007121121780279898
233,0.02360854591135808,0.021781101024967775,-0.000781029502324615,-0.10818589332591462,0.03781395950019231,0.0034555590788579137,-0.019948209857720448,-0.03857788342822549,0.000695515767047743
234,0.022511849123527106,0.0221621306872537,-0.0007458431503404306,-0.10838653574537271,0.03742448872495683,0.0034626155547114847,-0.019546641949156986,-0.0388077674221304,0.0006878422783171669
235,0.021413718562514283,0.02253894692164815,-0.0007109115373417074,-0.10858171282538505,0.03702810220989417,0.0034694878849938363,-0.0191348761045821,-0.03901514937989829,0.000671311260877554
236,0.02031306943881306,0.022911949757004058,-0.0006755860206693054,-0.1087740169864905,0.03663443195001389,0.003476209607744255,-0.01872901534177851,-0.03922879469065848,0.0006631301976060453
237,0.01921104471853785,0.023280794168635932,-0.0006405182927848863,-0.10896097538605606,0.03623371911740834,0.0034829162714953587,-0.018312025135083065,-0.039426702558469376,0.0006467869048857751
238,0.018106609687245423,0.023645682569131576,-0.0006050569661715244,-0.10914483549547593,0.035836041223204884,0.003489307042568192,-0.017901771560402537,-0.03962388175555329,0.0006379846457559039
239,0.017000861799754463,0.02400647400340583,-0.0005698598251728804,-0.10932348626015422,0.03543133551185838,0.0034958354605719158,-0.017479762720024942,-0.03981234296527262,0.0006219377143893442
240,0.0158928090904773,0.02436316711324671,-0.0005342662980949431,-0.10949880069055644,0.035029841278158114,0.0035019012812845763,-0.01706501539383633,-0.03999294253241187,0.0006124162679119802
241,0.014783511085770695,0.024715828289288533,-0.0004989463242268677,-0.1096690528218794,0.03462147842557704,0.0035082368899971334,-0.016638197996106024,-0.04017188655663643,0.000596757399985813
242,0.013672010770834242,0.025064252051364644,-0.0004632245010725011,-0.10983572419997759,0.034216360575386226,0.003513985618634289,-0.016218859777602963,-0.04033590782697791,0.00058643735101625
243,0.012559337670721149,0.025408709590940104,-0.00042778811544952333,-0.10999748473237586,0.03380467629208074,0.0035201122463552124,-0.01578744355635724,-0.040505167000472096,0.0005712386818881334
244,0.01144456170500363,0.02574879674627928,-0.0003919422280838081,-0.11015541993199382,0.033396130943626666,0.0035255532019425237,-0.015363425670743572,-0.040652723717711,0.0005600614932278347
245,0.010328690417098274,0.026084981242548544,-0.0003563956631101872,-0.11030859410220842,0.03298145863679709,0.003531453491593076,-0.014927615587130622,-0.04081203741662722,0.0005453736378318232
246,0.00921081267443391,0.02641667128367442,-0.0003204302948790483,-0.11045770414763321,0.032569687185939965,0.003536597018108618,-0.014498841867659224,-0.04094335001741396,0.0005333032229851788
247,0.008091921908108701,0.026744517408063828,-0.0002847795734934877,-0.11060219565002852,0.03215235579894446,0.003542252881858526,-0.014058834097157517,-0.041092371972649984,0.0005191540856372832
248,0.006971118212520833,0.027067756488603045,-0.00024869967402141313,-0.11074239553810065,0.0317375666534938,0.003547109888342773,-0.013625244744416738,-0.04120775877005868,0.000506177646225381
249,0.005849388398462163,0.027387203132797078,-0.00021295059825454654,-0.11087810685610296,0.03131789868385077,0.00355250297919459,-0.01318122315254648,-0.0413460673474389,0.0004925719608990382
250,0.0047258365486847476,0.027701943936951023,-0.00017676148869272268,-0.11100931530693972,0.030900308789708165,0.0035570844705509787,-0.012742777956870134,-0.04144593300698344,0.00047870003295697144
251,0.0036014497634966336,0.028012934385788668,-0.00014091963772588922,-0.11113614810972958,0.030478618540459357,0.0035621966548619686,-0.012294911193566216,-0.04157304397071338,0.0004656196990063923
252,0.0024753295494627237,0.028319135962395325,-0.00010462700643176781,-0.11125828725860944,0.03005845464930122,0.003566513269455858,-0.011851592094781606,-0.04165786562113665,0.0004508854596058689
253,0.0013484694465097924,0.028621618092437018,-6.869774401940809e-05,-0.1113761428496489,0.02963504676163134,0.0035713270854189874,-0.011400031337460977,-0.041773247036679784,0.0004382906020030696
254,0.00021996265675733317,0.02891924565931836,-3.2307632952033316e-05,-0.11148913789319302,0.029212546396808453,0.0035753886541464203,-0.010951844313210352,-0.04184355852776716,0.0004227484486540558
255,-0.0009091855958273665,0.02921317215697239,3.7038762270569237e-06,-0.11159791769699141,0.028787714701444055,0.003579887741504232,-0.010496721741123413,-0.04194664724966437,0.00041057917783010204
256,-0.002039895176606743,0.029502196882022602,4.0185093813427386e-05,-0.11170169650845077,0.02836312679000275,0.00358370288249748,-0.010043697923811382,-0.04200302203846226,0.00039430265890761415
